#n,B00_1399662250,B01_1399662250,B02_1399662250,B03_1399662250,B04_1399662250,B05_1399662250,B06_1399662250,B07_1399662250,B08_1399662250,B09_1399662250,B10_1399662250,B11_1399662250,B12_1399662250,B13_1399662250,B14_1399662250,B15_1399662250,B16_1399662250,B17_1399662250,B18_1399662250,B19_1399662250,B20_1399662250,B21_1399662250,B22_1399662250,B23_1399662250,B24_1399662250,B25_1399662250,B26_1399662250,B27_1399662250,B28_1399662250,B29_1399662250,B30_1399662250,B31_1399662250,B32_1399662250,B33_1399662250,B34_1399662250,B35_1399662250,B36_1399662250,B37_1399662250,B38_1399662250,B39_1399662250
1339,0.28166701828271223,,,,,,,,0.2370266737710624,0.3266312710746254,0.31509534084220364,0.316185602325661,0.30784520037006896,0.21335958085627937,0.2444985237081023,0.24841978089248687,0.2538301570734662,0.2545571999798488,0.23760476853117712,0.20241657664662357,0.22771753938787237,0.22628918459047548,0.28200165025057816,0.2742145857891522,0.27968915011823253,0.2626676278448923,0.27866755814336636,0.26973026555323404,0.26517392027446884,0.2719317991499525,0.2555957890990478,0.2593615829891052,0.2196653917896031,0.33665099364647255,0.33938149309286736,0.346765363801297,0.3438848244035687,0.34498754695350303,0.3241052796481691,0.16448217877711155
1340,0.28222401669195923,,,,,,,,0.2374043576392502,0.32290999997894243,0.31307344268753207,0.3137718409554435,0.3155581697517442,0.20734016252743212,0.2409166045094673,0.24838766470849527,0.25161581342782224,0.25292726229453116,0.23844383470939834,0.20232102058829624,0.2299226246278889,0.2210987506116291,0.2827615108072038,0.2702466375620376,0.27703221731350863,0.26327189682037117,0.28659838330220583,0.26524601578295104,0.25896953924609084,0.27042266263608594,0.25138812221167933,0.26020738913644964,0.23281362531300484,0.32885680246418375,0.33424823655862096,0.3414725260115581,0.34002410680442113,0.3477609101750736,0.33460945272761644,0.176890139348788
1341,0.27758813797444426,,,,,,,,0.2348407253122577,0.3147575840120655,0.3055135178627016,0.3067527584438707,0.3178274210657454,0.19854676792001855,0.23449685388906583,0.24465583854038406,0.24428482882772037,0.24669697167742913,0.2350312813273097,0.19861380690368532,0.22843124964240047,0.21596450023159805,0.2797047156162408,0.2610469028629858,0.26995973270960855,0.2591172856840321,0.28863912041562456,0.2577051850199223,0.24975779219690564,0.2656251747376508,0.2458236488122293,0.2556019522945322,0.24422732434307046,0.3148885900483128,0.3298140592998607,0.33250507302267635,0.334325742507827,0.3473798199056269,0.33442454705760083,0.18409676075367068
1342,0.2675100294155275,,,,,,,,0.22964310108561836,0.3021003758699619,0.29304084182669105,0.29437790212613435,0.31474049869356285,0.18667681921813942,0.22547932468522347,0.23746868478102368,0.233668510166853,0.2364990135290194,0.2272513228921056,0.19073243098972043,0.2238717600472562,0.20860764450674646,0.27199101392140224,0.24824999937555214,0.25761514949645203,0.24906951238817585,0.2852493763241391,0.24707754075595773,0.23632208134372334,0.2528026418832067,0.23933548765425608,0.2526235169152333,0.25141284207239145,0.29840079550710863,0.31680877780856365,0.31783658848200363,0.32196869325358607,0.3402186786408719,0.3329801841113214,0.19226813514482172
1343,0.25302629229490703,,,,,,,,0.222746947529143,0.2863345805306545,0.2757269768664725,0.2769931168890695,0.30670718643590744,0.17220327111164055,0.21321649626087552,0.22634392407130383,0.2202234006621603,0.22281996190750622,0.21609819733208913,0.18026341957005823,0.2157209915969498,0.1984531866767081,0.25973241588932977,0.23280917294855932,0.24226909031132346,0.2347835129736211,0.2784720928929685,0.23356692293976916,0.22003306253359287,0.23646602748402118,0.22666967441191163,0.2443817660845938,0.2549937966056103,0.27928013137737573,0.29863852744998276,0.29808893211890575,0.3029437590152873,0.32682339032837326,0.32689885043759076,0.19823983152551836
1344,0.2349493656667298,,,,,,,,0.21396492167556436,0.2675493648414726,0.25538533574728917,0.2556817897693715,0.2944873988086033,0.1563216043243401,0.19852010017133892,0.21322569666408128,0.20393913333075595,0.2053314108141974,0.20157612808671274,0.16672785629477485,0.20371876840617695,0.18816670827759682,0.24261934382629544,0.2142103972376102,0.2231825345134671,0.21870713667204478,0.26746122434705716,0.21763680652379963,0.20144859960516406,0.21831792657847204,0.20760816455919112,0.22968606158776514,0.25465965387134976,0.25932025198598807,0.279438862007394,0.27343220106354904,0.2791586024088934,0.3087322952432781,0.3122619161898483,0.20284719107078258
1345,0.21431175853003503,,,,,,,,0.20381490172988362,0.24621892540668475,0.23226862900369463,0.2311891353890481,0.2774049658137075,0.1390939175491108,0.18175889194359202,0.19871999931509512,0.18509877692488969,0.18531470201115732,0.18452285130123544,0.15102993961428107,0.18890386306967674,0.1761661204261767,0.2246846116957969,0.1927162104643277,0.20054936004314114,0.19737094502295718,0.2514737503849599,0.19898189031894115,0.18010321261755868,0.19691757480478245,0.18648513823709328,0.21127902502385007,0.2524384150455184,0.23567446195308467,0.256283426515466,0.24498780371262316,0.25098448632989157,0.2897047477952552,0.29316572738838503,0.20534909158680809
1346,0.1915522943207721,,,,,,,,0.1924891364702152,0.22289150558271897,0.20747001400417642,0.20417395475777003,0.25574898036591565,0.12117163058933417,0.16311131785205601,0.18239868712734844,0.1649358683435193,0.16321651779344673,0.16521713955648692,0.13408642632354068,0.1713774586798705,0.16326527192262502,0.20410638038743398,0.17013397415698994,0.17796850062165667,0.17313056167767696,0.23135882078764672,0.17949276801890235,0.1580492945559924,0.17569485932894593,0.16425716977130814,0.19185250620917263,0.2446100365585573,0.21224123626737232,0.22871827248207796,0.21856829810132264,0.22474252263996594,0.2688093635434052,0.27242807891038406,0.2022061609821665
1347,0.16755818867891073,,,,,,,,0.18027153590293302,0.19842217594974101,0.18139806192292726,0.17684939968784605,0.2308683217064324,0.10373003459400312,0.14334287587861452,0.16444224195967108,0.14383330341799105,0.14063163733239734,0.14394450239251735,0.11652964026912215,0.15257264600392179,0.14963261963769553,0.18179877828816673,0.14558932411690603,0.15380955483021794,0.15008028106852184,0.20860298980502623,0.15714686319026672,0.13611219121625528,0.15350172529214387,0.14413764057156545,0.1709369580035666,0.23404056911703042,0.1904546888217457,0.2009166045726963,0.1872109379800671,0.19681334835954495,0.2411790430137309,0.2474413830346406,0.1980144335355499
1348,0.1425096241007628,,,,,,,,0.16768986714555506,0.1734962972694633,0.15497081231113932,0.14958187128106715,0.2041558131679511,0.08694869538716525,0.12268939882043485,0.14649720673235453,0.12287808243585241,0.11810575091010908,0.1224678876785312,0.09864983962652997,0.13247834194426375,0.13593191198276044,0.15887827892159037,0.12101455601005084,0.12966934792523432,0.12706901653104555,0.18439887701418872,0.13736612970039816,0.11322664184347753,0.1295298654928947,0.12139241929312451,0.14972341949463167,0.21902102492650388,0.16831191144246124,0.1773982284672864,0.15862670233794632,0.1667302677990344,0.21153536184804422,0.21804568377439412,0.19414872901503932
1349,0.11857080945505645,,,,,,,,0.15476494158926662,0.14926000502098508,0.1291205375441437,0.12329090224090818,0.17638885614574676,0.0710176353629174,0.10159294608817088,0.12850221909914464,0.10364373836053921,0.09675159365649771,0.10181297048029744,0.0811686402283365,0.11121187342119887,0.12271633227745397,0.13682132300116026,0.0981723065294782,0.10636142386146052,0.10379581647285874,0.1585183468840217,0.11787984777315569,0.09247602889990836,0.1057844856226913,0.09880506375525437,0.12628615576136415,0.20069113884977546,0.14713197184680424,0.15105110201001526,0.13109591817545663,0.13742967058991687,0.1829903448555712,0.18735861793291672,0.18398965046648366
1350,0.09650101177992162,,,,,,,,0.1418530250292391,0.1264723924961735,0.10463773393716351,0.09838699578774206,0.14851703426340102,0.056722709667314485,0.08076058197279284,0.11094368567599712,0.08533984952862511,0.07714422895234643,0.0822639525263028,0.065193458661702,0.0900781797562205,0.11009390850596264,0.11508938425293833,0.07734233522034237,0.08344704437208615,0.08170704838902659,0.13164227168932818,0.0995512285774686,0.07405498948502287,0.08395481832152923,0.07793195793675525,0.10323162006719001,0.1824668637343411,0.12837722411800834,0.12379374979759353,0.10466528683645496,0.1105224125702159,0.152701269562111,0.15598919646072312,0.16940158071929573
1351,0.07538321861560417,,,,,,,,0.1294533569930968,0.10538666241870984,0.08211789400003562,0.07550941751658788,0.12165934429269956,0.04428703765183456,0.06103927053706573,0.09483780187832715,0.0683765865760233,0.058838797256602814,0.06367919654030717,0.05074606099023388,0.06922850071948321,0.09773108390440091,0.09795307452436709,0.05850006209190257,0.06298652128565223,0.06154210349091315,0.10591209213558743,0.08280595991684206,0.05668635005700256,0.06314858227243911,0.05881952802017357,0.08057150519509224,0.16396095301774422,0.11046319719971122,0.10003848811735173,0.0804596838781306,0.08399409872264949,0.12347329713486423,0.12731477617230683,0.15656621300586
1352,0.05675703729505189,,,,,,,,0.1176100181518665,0.08596677642652717,0.0625061984497207,0.055195855658632983,0.09602399796454772,0.03346879254773938,0.04276418778335402,0.07993709253814829,0.05326178690000872,0.04256885659097205,0.046933895345766474,0.038658132750241186,0.05019652109886297,0.08571671356797118,0.08079691590362995,0.0420246513330937,0.04547373535429404,0.04434602678760041,0.08170921526271076,0.06753702490004754,0.041041081310069,0.045437069035268354,0.04264513599079078,0.06082951017853725,0.1442038334525598,0.09422597374961228,0.07802989459279754,0.05924213174966169,0.06194142770028097,0.09706274261086249,0.10093387015247274,0.1398175230830021
1353,0.04092977786270148,,,,,,,,0.10627571504222767,0.06879450696259426,0.04595578002134397,0.03802998150159261,0.07276954636314813,0.02471167112162024,0.026372188542752955,0.06622230591813777,0.04046691404937635,0.02917604109075689,0.03284360792069437,0.028423052369011367,0.033396376663198335,0.07501455575224866,0.05888484002094258,0.028718166684225284,0.030918881360086765,0.029109512185578095,0.05885279411226095,0.05387172113735642,0.0285029581717171,0.030541969351868287,0.028611935069345167,0.04427310034504114,0.1229094616183897,0.08045932591991327,0.059495929035135814,0.04157475982969686,0.04327032665960304,0.07526169253183285,0.0755075385394462,0.12023810760962829
1354,0.02776211944094868,,,,,,,,0.09568702422926509,0.05461893497357436,0.032425317072288476,0.024546905515134623,0.05248170913944188,0.01815844563568984,0.012520883971269313,0.053678587681254,0.029661619754783045,0.01869699477232384,0.021411965172889708,0.02048314620664264,0.01862378582914176,0.06510417339449212,0.044864671040640666,0.01794578694810592,0.019241999665875302,0.01784458762302699,0.03957031487673501,0.04184311939976359,0.01874868539707843,0.018862548542566675,0.017738726114185612,0.02961411534416772,0.10195194712107639,0.06715500059488096,0.0426251003947562,0.026723639895612335,0.028312259691398743,0.054752676220759314,0.0537173182099635,0.10165938323768096
1355,0.017808930190643356,,,,,,,,0.08587885018355042,0.04198660175068285,0.021616422389224857,0.014596245937751521,0.03529066790903292,0.014711872206072597,0.004390410651895882,0.042596646962262605,0.020983066604448652,0.010834764887609788,0.012623635686527988,0.014636139015597585,0.006464086462483923,0.05659864214543146,0.032625698073068685,0.009918299339877121,0.010514697588774555,0.01044543658715467,0.024505049798108004,0.03224097506869754,0.01160721123517363,0.01032005969824523,0.010075215528754596,0.01766154542055042,0.08227514844148412,0.05645177406452158,0.029082339024634214,0.0163020661645563,0.016357889381522984,0.03868346706885771,0.03575804164975635,0.0839628382975261
1356,0.010251571073073068,,,,,,,,0.07677165999249821,0.030787124207354806,0.01340144610400791,0.007780996165412609,0.021801421020780327,0.015484923054642918,0.010160049159198305,0.03357690369719062,0.014621264284154785,0.005674173586466811,0.006430215342549912,0.01019784485884855,0.003812896993162476,0.049389267013617774,0.022461417881329205,0.00525318888457358,0.00521209148930694,0.00682691004480489,0.014555925902329729,0.02450710989557745,0.006463181561808202,0.004353829073421312,0.00591700076622229,0.009652368941584305,0.0631675381676274,0.04752349083575783,0.01887059953943688,0.00835896811463102,0.007918604650998202,0.025648172977144515,0.018788055730395294,0.06760812241689194
1357,0.004878973188061893,,,,,,,,0.06864808788515926,0.02215618765894922,0.007598814104222038,0.0038377025008918685,0.012466189856815888,0.019369081794386966,0.01624648920492746,0.026076328339087015,0.010130578623502457,0.0030722101851630703,0.00294578042681262,0.006678242250934546,0.010243415460702551,0.04332174690572284,0.014190345328284832,0.003613438321783148,0.00284225955451943,0.006139353890147472,0.011016612777870943,0.018276980466379905,0.0034256166835070472,0.0007432633941920121,0.005990851567276665,0.00502016372311064,0.04560462691398677,0.039451495570293,0.010861197520023276,0.003528468883394104,0.0025997132356756374,0.01474183183920699,0.0078037082351362355,0.05400349967473493
1358,0.0016674989864710111,,,,,,,,0.0615986919037063,0.015385892688211535,0.003942647412311144,0.0022242747525533903,0.007567580702263911,0.024595413600020384,0.0200398418135085,0.019666116304672437,0.006943238663248013,0.002320545114929966,0.0033108836705064175,0.0034757923542824117,0.014198837436493524,0.0379936556149078,0.008103698463622374,0.0032569853032312517,0.0027880846024992516,0.005979732571871555,0.01203558108978194,0.01358848101723413,0.001883690527589106,0.001067786217318066,0.007619322724015453,0.0043880909787555366,0.03051315006880613,0.032652573673973444,0.004959533218068292,0.0006341700406809128,0.0027743903572279263,0.007584621815062294,0.0068245507738607354,0.03885193718126651
1359,0.0005088826162127085,,,,,,,,0.05522885355607647,0.010380399185945258,0.001816516299899464,0.0014857108149304349,0.00641752511182762,0.029967671570879262,0.021530637674777812,0.014514166686671237,0.004588277337725616,0.0019070670515952592,0.0048822680704979395,0.0003551606291580137,0.016031751417430826,0.0332176877247578,0.003827987042687888,0.0027980461116512726,0.002991890970794043,0.005956797480263479,0.0131850526065167,0.01026070099582939,0.0011929458707921948,0.0024073616193383694,0.009662521137047974,0.005059231485670508,0.018550080013709877,0.027271075773535783,0.0012505519302913486,0.001415947376806476,0.004724992697163605,0.0024376613399867955,0.011321069318130173,0.027306071124408363
1360,0.0016244367521495197,,,,,,,,0.012739618998273231,0.0032540785408915803,0.0041163396242167765,0.005777824855126925,0.018733559633225108,0.007766706556257058,0.05357005509660707,0.00515221093707493,0.0052414953012109525,0.0020918041300146194,0.007088591938325572,0.01438665235631028,0.011868483805550431,0.0018562472406632748,0.004719633555635097,0.005619547738700033,0.006518776445149277,0.010806774505224622,0.015262808019312563,0.0015755992008010034,0.003265236761286275,0.0034422603933364757,0.007239734324434746,0.010218837192215792,0.0029143664189289794,0.013479551114055556,0.006485127561687717,0.004085524044351901,0.008209334638338978,0.008468359932131438,0.008768956183183697,0.011199190104282046
1361,0.002104425638399583,,,,,,,,0.011752509974575876,0.0038748312452386675,0.004717206449037248,0.005365137100946826,0.018479370535786712,0.01221966930597949,0.060683462758219835,0.0025944742949460383,0.006047255718233344,0.0033709585824884935,0.004189928746087894,0.01353173464740238,0.012944923207016823,0.004290378818484941,0.004565363424803884,0.006165126991955311,0.00585040392450225,0.010590913324992653,0.013704991839799776,0.0034880425577753188,0.0042160210435875254,0.0033070619364375517,0.008111743600334956,0.008761130028483171,0.0037304453313071963,0.021181566672425996,0.005739445330571177,0.004379123682382002,0.008023900016774516,0.007639719452135029,0.007699304980238715,0.009814197991567804
1362,0.00401035012310747,,,,,,,,0.012527662757602384,0.005691459447816782,0.004286592823186015,0.00440855753670592,0.018012222850384188,0.018367858379200724,0.06848834721291895,0.0002711652077023768,0.005861250604736891,0.004055575882736752,0.0007866195367876511,0.011618324063407483,0.015618299783396664,0.007909233514208162,0.004439056302977959,0.0058811691321753075,0.0036930571656984485,0.009571345288936304,0.011256192685765484,0.0056744423199720645,0.005781567977322301,0.0036912637356275426,0.007539656270301913,0.006073274532926745,0.006379276666244604,0.031209210587427014,0.00492698172577919,0.0047647511912747974,0.006219010750082893,0.007065393161766561,0.00869741717004462,0.0070595496151380915
1363,0.0035732692951519697,,,,,,,,0.015935320003351773,0.010814751084525974,0.005150373759593472,0.006237697985849434,0.017464409406958408,0.02591982707958618,0.07696457651425284,0.0034107645337801014,0.005032456090871507,0.0050219048699993414,0.0033824833269869695,0.00864221806393303,0.019809369295630482,0.013054680036201157,0.0055682949796650935,0.005553704588499795,0.0023632680923339074,0.008774914035032373,0.00849836028893281,0.009624912637638977,0.00932514264743707,0.004089736758818151,0.005839158741351153,0.0030512662243491425,0.010494439676062546,0.044919071108933145,0.008040943509034025,0.008483136521322692,0.004790585423450634,0.01046144753189402,0.012886272393950722,0.006813465800168013
1364,0.00905515487119891,,,,,,,,0.02218865836224474,0.01954566455518461,0.010706597449754739,0.01287392671118416,0.017844683995476254,0.034768375073440994,0.08579420748677058,0.008492291969240404,0.006978227201889978,0.00806812282783177,0.008607528860031001,0.005695888048885026,0.02562719121553687,0.020507980865511206,0.00977017452451643,0.008612827248670817,0.008364257057638744,0.010444677429830943,0.007031677111212717,0.01612461837448731,0.015633199735153033,0.0064718931796247025,0.004306326002672473,0.005942411936793604,0.015305212330824826,0.06187437274062242,0.016569092480347016,0.016696556459055854,0.008775651225622415,0.015051849969671832,0.01873829386866865,0.004466232442285891
1365,0.016662254247287962,,,,,,,,0.03074652136895687,0.03176535329358149,0.020249287012361016,0.022999853050503567,0.020330068376050302,0.045014533404320316,0.09477051477698188,0.01560107189618955,0.013707754553139283,0.014065316503506167,0.015227985009458407,0.007403620675889923,0.0323406773655617,0.030142561171211956,0.01704251099485148,0.015807553167480864,0.017180041420642934,0.016137499815133873,0.01026248081123481,0.02531662011045065,0.024528467160155953,0.012768703088765192,0.008377090395606059,0.013138855235117949,0.020574574359847542,0.07929946577727104,0.02821068546431558,0.0296014609084126,0.01937995267787945,0.024449589840725598,0.027612594406319826,0.0013812879334071633
1366,0.026752688782625066,,,,,,,,0.041130569336811515,0.04726342868725133,0.03312171027418901,0.036041554760354574,0.025968247272801098,0.05596444819510236,0.10421521435626067,0.02516104757089184,0.02369884293040685,0.022780520417923625,0.02322309155932068,0.014458748487498466,0.040353083681668546,0.041269328216941514,0.027575925207282432,0.02637710607862593,0.028788129183506758,0.025044691459844694,0.0178194965486528,0.03720012617568084,0.036385949450512635,0.021813144977095376,0.01685159194128107,0.02244835826587867,0.026649352699185305,0.1011821510181528,0.04339428449278305,0.045282826608554774,0.03313742637481988,0.03753628574874685,0.03829011498126367,0.0033390839706701095
1367,0.03938741873942609,,,,,,,,0.05316376820636567,0.06556407872176136,0.049006209080252765,0.05205041568027344,0.035294320769206244,0.06794185710259426,0.1141795830448921,0.0369580183892716,0.0361274134464979,0.03412930560369306,0.0331520826739965,0.023958383131413147,0.049691172816107666,0.05391411688359994,0.04117923206484592,0.03977808183537858,0.043046162607907106,0.03689477952902778,0.028174209177010502,0.05152374517018901,0.05042988679690061,0.032635831494569126,0.02735413331115277,0.03328010492083307,0.03366813386806454,0.12645343548441512,0.06197846128807854,0.06182870375024928,0.04943416372809375,0.05241588270152672,0.05242737073214841,0.0082131223230517
1368,0.05411168459279978,,,,,,,,0.06693411652935025,0.08614207797126607,0.06764781226058933,0.07078568897594743,0.04792085152231619,0.0809053704113469,0.12462795445409507,0.05078046914260914,0.05104616646087564,0.0479481345002192,0.044927313362668524,0.03524452415629754,0.059849320771180145,0.0681328099530536,0.05684376687412847,0.05490431476171215,0.058944564538713676,0.05120737781019259,0.04100384479140686,0.06828653793433295,0.06637771801185158,0.04601989677726197,0.041487722606751494,0.046866832508880255,0.04165164456779042,0.14903818682364586,0.08272223111945502,0.08163715786614077,0.07026112707034037,0.06956980303163851,0.06730900283941538,0.01339804548737982
1369,0.07089043747331117,,,,,,,,0.08188387999101103,0.1086881587033301,0.08871087865906181,0.09136705821375614,0.06360280142032566,0.0944776589260241,0.13515882530323023,0.0663640772330322,0.06765878061428919,0.06359757956731682,0.05830166917037595,0.04779219695645383,0.07090617789406471,0.08307500011320494,0.0742800567012609,0.07333928891764471,0.0764965095693908,0.06740964827504259,0.05524190661449635,0.08578577688124621,0.0855776081482215,0.06262446719105087,0.05725734084362283,0.06091550728027131,0.05133072942746306,0.17170545062296838,0.10540882431604129,0.10686716394913606,0.09265964474141672,0.08978271943407849,0.08369138699278737,0.020979989424768614
1370,0.08966822427677204,,,,,,,,0.09744305273962704,0.1322302579713069,0.11164418368007392,0.11334945982254804,0.08168053343731589,0.10826010747178887,0.14562024010321892,0.0833903277643433,0.08573545180544642,0.08070255493106267,0.0731726445244365,0.0616712454260642,0.08312914157123347,0.09841858458383557,0.09375261257022821,0.0931624624228083,0.09634125227607834,0.08525738616104588,0.07110768179654745,0.10533339431359882,0.1066291945271639,0.08236956213060746,0.07463043205438817,0.07662257876677689,0.06190277125915008,0.19483058428293756,0.13028520451268646,0.1323462013023475,0.11912287945848402,0.11093708280617169,0.10440377226460573,0.02752490420917993
1371,0.10964855661921583,,,,,,,,0.11291239588750607,0.1561894998400382,0.13548549388885398,0.13675755110606747,0.10211878607252549,0.12158216498098107,0.15570211122308797,0.10054256350783902,0.10433053642667871,0.09898513331011026,0.08907991811449334,0.07603668942884814,0.09581658568444787,0.11347563450466076,0.11418961032812083,0.11378250971232434,0.11658062679527899,0.1043359705395563,0.08906689487673042,0.12698050293174842,0.1267212283246227,0.10257405332034758,0.0951356564146087,0.0920940139646764,0.07145115390511589,0.22059284929897674,0.15609645158224045,0.15762715307292355,0.1456124257820059,0.13046148386019962,0.1276127827444577,0.035879436006684536
1372,0.12986448599372177,,,,,,,,0.12802933516548531,0.17972173465543492,0.15934991019355566,0.16066364874626143,0.12391781350222318,0.13443303050688166,0.16514462712834468,0.11778978320477154,0.12359890188139543,0.11730632016861242,0.10530066492541991,0.09070135210775036,0.10800364142698754,0.1264622260226021,0.13413967207047325,0.13454264479372458,0.13763102907794691,0.12335305823543712,0.10855202885303693,0.14676418015412904,0.1460146719858664,0.12286038077508368,0.11410013775208686,0.1081049200370952,0.08409027357306788,0.24196450355575524,0.18004978995807724,0.1873335797551918,0.16831318572793846,0.15696367594883207,0.14959263820171756,0.0450127032235798
1373,0.14972738806794753,,,,,,,,0.1423726824571722,0.2019056129157059,0.182154157707698,0.1833858537190011,0.14638961361496838,0.1460833958195069,0.17359068505836647,0.1354443602795403,0.14218374196040434,0.13528062993305906,0.12147053547043181,0.10487687842648641,0.1203337020934283,0.13819672177704767,0.15317825777151267,0.15452041552245846,0.1579649975916882,0.14145055373327187,0.12801195504053964,0.1629557226019548,0.1643784175067128,0.1436787685935141,0.1321035244225808,0.1263174047703728,0.09887120081516673,0.25746990964027955,0.20209838701807822,0.21558296081413694,0.1929290189958067,0.18083471245064403,0.17045223178234792,0.05320291707730492
1374,0.168552255870918,,,,,,,,0.1548401811320399,0.22199721426933125,0.20374870442701487,0.20494909368263378,0.16900823417010744,0.15629260119804447,0.1809285115387345,0.15139361374665491,0.15841683488592728,0.15293666461358063,0.1371200066699225,0.11783568716667428,0.13266078470699444,0.1557319150200885,0.1719236807499959,0.17302278694185877,0.17651225224702327,0.15940485980060473,0.14724564054578773,0.1788891512060726,0.17954126182526503,0.16393413466667256,0.14791926014577123,0.14409761590381737,0.1126050954747123,0.26898498732767545,0.22376918935085616,0.23453770783500552,0.21751075083115126,0.20200967629739974,0.18949745298991327,0.06280542660850966
1375,0.18574459574916208,,,,,,,,0.16650089318843225,0.2394427450922144,0.22256906389912778,0.2236921953021071,0.19061436824872127,0.16476389181169246,0.18752021703583252,0.16541415103185408,0.17286086195217704,0.1688877763447367,0.15211078602063172,0.12999444298040813,0.1443808785348319,0.16591148974732983,0.1880432195598561,0.18860163938620164,0.1915439190587524,0.17538415905359678,0.16650479756404177,0.1930870129609076,0.1930808204036911,0.1811723731350301,0.16265573899151742,0.16184859203613933,0.1254286669891793,0.277851668113944,0.24430474363498644,0.2513876652590827,0.2326441170532069,0.2237167618941108,0.20940611052513694,0.0763093498277026
1376,0.20076984355993305,,,,,,,,0.17601234818694847,0.2537893016907093,0.23816774435329435,0.23948116769186853,0.21073550744124636,0.17064954080155037,0.19220079321028602,0.17736326657667545,0.1847053515819207,0.18225702802086377,0.16483540532843896,0.14030576912861303,0.15466932599815203,0.16516044383332437,0.20147286675994186,0.2009113100771192,0.2026738479242924,0.18824391543665725,0.183661750299032,0.20131701172295913,0.20279540814932742,0.1947975098468905,0.17852183893030227,0.17397363025919033,0.13831595714007358,0.2845495980298726,0.26300821377925343,0.26488181831913604,0.25021309329001196,0.2440987156080363,0.22760587796014545,0.08833970353307231
1377,0.2131813109998212,,,,,,,,0.18317431398002065,0.26405957267805824,0.2504324202605233,0.2515976651202717,0.22912249317447125,0.1733328031871648,0.1948682188595728,0.18670249799218283,0.19332859024107693,0.1929544645093461,0.1751860494501821,0.148174421181709,0.16301055166079656,0.1712253071714813,0.21292285828043375,0.210451641709524,0.21283723849756161,0.19829477906864637,0.20018486295523646,0.20689378530248287,0.2097688026352692,0.20640131945795376,0.19124169148876377,0.1847505678417459,0.1491555198065571,0.2837661269184145,0.27560644496149106,0.27579918273432946,0.2673963376016516,0.26166819752493337,0.24371942896823479,0.09901614379727335
1378,0.22079999508144232,,,,,,,,0.18914529974283245,0.27025498436189155,0.2577000334885028,0.25902931923177747,0.2436583656372282,0.17335500142050242,0.19571965970707195,0.19237725083449664,0.1983162356691788,0.1992058785872843,0.18304695235133597,0.15292644280471604,0.16929349408944186,0.17444658900654061,0.22127975800637345,0.2163711772017673,0.22011847275512464,0.20573883425616965,0.2130252383958059,0.21282946903630268,0.21251188131684137,0.21564097719828507,0.19839768479440112,0.1958449491744566,0.15996671782630975,0.2790030105841092,0.27880805809088205,0.2842066703323922,0.28026797550137755,0.27648594173054664,0.2542551570796436,0.11030707919291484
1379,0.22521795236080736,,,,,,,,0.19217465282545218,0.2718964671647625,0.26061613139827305,0.26152453354835986,0.2543215375273065,0.17157657610418645,0.194473103491655,0.1952634623653583,0.20022491200395082,0.20197181200634562,0.18753753588001237,0.15527395851423764,0.17371656449622744,0.17440676417656478,0.225695690512531,0.2183236109717627,0.2232788991323102,0.21015106967167144,0.22294140994476525,0.2157391492818445,0.21087654374029735,0.21651196884095428,0.20318530044342625,0.20361270842968152,0.1704422664358025,0.2734624343628548,0.2785288157754778,0.2860795690345987,0.2839434825161195,0.28207322607929897,0.26178074559247066,0.12333105017501911
1380,0.22488530761378572,,,,,,,,0.19131020071624566,0.2695329993554603,0.2588265968259601,0.25942088325075674,0.2611522106530016,0.16639543649817704,0.19040529682968432,0.19618417990468723,0.19840238137018804,0.20103788451395863,0.18844561323987188,0.15569864736675806,0.17549772750790935,0.1703919305949342,0.22643398588077981,0.21579432296711396,0.2219832159600786,0.20981796240356318,0.23048648207214137,0.2128298409982609,0.2060717560053447,0.21628933672980116,0.19817625128121388,0.20429730777400784,0.18158374208406602,0.26524970870290865,0.276476145333477,0.2806337331072757,0.2813153722559818,0.2835894671534194,0.27266868742246975,0.1341113409713777
1381,0.2208271841258065,,,,,,,,0.18911388961444883,0.26323881516358133,0.25287063045370434,0.25313456932013845,0.26368547377474144,0.15885412807545402,0.18461762971645146,0.1934356267801288,0.19270146562151763,0.19627446165235096,0.18566376700674658,0.1532130157025715,0.17438344033692116,0.16629562037116444,0.22369045080646885,0.20889097734324874,0.21535483344482848,0.2060301263676567,0.23260506373538004,0.20663689423702952,0.19811333558872674,0.21216062763058238,0.1938004661657613,0.20005267446474762,0.19089151644129307,0.2536406818882953,0.27165184172353696,0.2711749847130157,0.2763554052259755,0.284499143943659,0.27048862411009295,0.14016245523474424
1382,0.21238426303683652,,,,,,,,0.1849834348545464,0.25269632331004394,0.2424876129997571,0.2423826107229804,0.2615203988521034,0.14863729533618433,0.17678067441546083,0.18750150740645782,0.18448957140700756,0.18807366338004505,0.179173373817218,0.1472493112710991,0.17043930177499603,0.1606014157437498,0.21681046415654318,0.1982044549845655,0.20465070640374813,0.196686024451178,0.22937464390897713,0.19704524129811318,0.18670286128898372,0.20064565880407761,0.1894584568639559,0.1981348244011336,0.19652921024366032,0.23937758143648022,0.2598828624482931,0.2574049871995923,0.26628100604851024,0.28056169491620514,0.26795588270941056,0.14723493206992527
